source_id,name,address,facility_type,business_type,risk_class,latest_inspection_date,latest_remark,inspection_count,latitude,longitude,source
CA40E62D-6D92-40CF-8FA0-FCA05A658851,SC Johnson Sweden AB,Ekbacksvägen 28,,Anläggningar som producerar material som kommer i kontakt med livsmedel,,2024-11-05,Utan avvikelse,6,59.345317072750994,17.965203271103643,Stockholms stad livsmedelskontroll
80B30270-9D1B-4EAF-ABC7-FDFFB614E111,SEN Street Kitchen,Kungsbron 8,,"Restaurang-, catering- och barverksamhet",7.0,2024-03-05,Utan avvikelse,8,59.33337804310693,18.054410908473244,Stockholms stad livsmedelskontroll
23BB2648-BDBA-4F58-AC22-FE506A197F48,SIN Ramen,Jakobsbergsgatan 21,,"Restaurang-, catering- och barverksamhet",5.0,2024-11-14,Utan avvikelse,9,59.33464627963386,18.067406438625028,Stockholms stad livsmedelskontroll
FD588CCE-21BE-4125-9D73-19FCA3773A58,ST1/PLOQ Bandhagen,Grycksbovägen 79,,Detaljhandel,7.0,2025-07-16,Utan avvikelse,20,59.2695549696929,18.057526470516496,Stockholms stad livsmedelskontroll
962306ED-A508-4CA4-9927-CAF5209E1B9C,STHLM Brunch Club,Dalagatan 24,,"Restaurang-, catering- och barverksamhet",5.0,2025-05-13,Utan avvikelse,19,59.33925116220765,18.04823497600996,Stockholms stad livsmedelskontroll
B773C1B1-87BB-4696-9D07-269FBB881CE7,SUBWAY,Byholmsgången 1,,"Restaurang-, catering- och barverksamhet",7.0,2024-01-30,Utan avvikelse,7,59.27568140105911,17.907077391791464,Stockholms stad livsmedelskontroll
0D5EEDF3-4E0A-4D50-A154-48AC992EB7AC,SUBWAY,Danderydsgatan 27,,"Restaurang-, catering- och barverksamhet",7.0,2024-04-10,Utan avvikelse,8,59.344590909076565,18.070790889545194,Stockholms stad livsmedelskontroll
37AE5166-1389-4763-B603-DA1CF83C41D0,SUBWAY,Kungsgatan 41,,"Restaurang-, catering- och barverksamhet",7.0,2024-02-28,Utan avvikelse,7,59.335348886501514,18.063286873526906,Stockholms stad livsmedelskontroll
A0C1828F-19C4-40BB-8C4C-1A8CC69670FF,SUSHII,Gubbängstorget 118,,"Restaurang-, catering- och barverksamhet",7.0,2024-02-15,Utan avvikelse,9,59.26208828391031,18.08322535204252,Stockholms stad livsmedelskontroll
798819F1-6281-4BA4-BAAF-0C6E565224B0,Sabis Unionen,Olof Palmes Gata 17,,"Restaurang-, catering- och barverksamhet",5.0,2025-03-13,Utan avvikelse,18,59.335243454879894,18.058384682440522,Stockholms stad livsmedelskontroll
0EB92A9A-35B6-4741-82C7-B8508C7AD33E,Sagolekhuset Junibacken AB,Galärvarvsvägen 8,,"Restaurang-, catering- och barverksamhet",5.0,2025-10-01,,20,59.32966914744399,18.089714648396683,Stockholms stad livsmedelskontroll
56E0D2D8-0767-4916-8365-4D8D5A7E8FDF,Sahal Livs,Rinkebytorget 8,,"Restaurang-, catering- och barverksamhet",8.0,2025-09-11,Avvikelse,27,59.38768890195223,17.92914362929556,Stockholms stad livsmedelskontroll
A251B5BC-6CC4-4773-B714-DCC173FA8E75,Sairu sushi,Nackagatan 7,,"Restaurang-, catering- och barverksamhet",,2025-02-21,Utan avvikelse,8,59.31098005249534,18.097335322477697,Stockholms stad livsmedelskontroll
50CB7FBB-704C-4937-A1A1-988B4F35BD77,"Sales Support AB, matdemonstratör",,,"Restaurang-, catering- och barverksamhet",7.0,2025-09-01,Utan avvikelse,5,,,Stockholms stad livsmedelskontroll
7CEAA38D-B6B2-4A2F-8EBE-93208AD22F1D,Sally Voltaire och Systrar,Klarabergsgatan 50,,"Restaurang-, catering- och barverksamhet",4.0,2025-05-08,Utan avvikelse,24,59.3321894845555,18.061639821042192,Stockholms stad livsmedelskontroll
F1F0486E-563F-425A-96B9-0809CCD61F69,Samplex AB,Pipersgatan 9,,Partihandel,8.0,2024-05-29,Utan avvikelse,3,59.32988066613813,18.045270423306295,Stockholms stad livsmedelskontroll
EAE9C9CB-13F3-4663-95F4-F9D2921EDB52,Samys Krog.,Bromstens plan 1,,"Restaurang-, catering- och barverksamhet",,2024-07-01,,7,59.37999427998799,17.914012390231342,Stockholms stad livsmedelskontroll
BF57FFE9-6979-4357-85F7-AB9440013BE1,Santorini Grekisk Restaurang,Bryggargatan 2,,"Restaurang-, catering- och barverksamhet",7.0,2025-06-17,,18,59.33347387761654,18.060981852953017,Stockholms stad livsmedelskontroll
D3E51074-262D-4803-BB24-3A60E419C0BF,Sauerbee,Södra hamnvägen 7,,Tillverkning av bageri- och mjölprodukter,,2024-09-09,Utan avvikelse,7,59.342958869677595,18.11660971416142,Stockholms stad livsmedelskontroll
8BCFA4E4-3C83-4AF0-949C-C8CBA48CFC37,"Scan Sverige AB, Huvudkontor",Lindhagensgatan 126,,Övrigt,8.0,2024-04-17,Utan avvikelse,6,59.33814676193898,18.007678688240805,Stockholms stad livsmedelskontroll
C853E958-1320-4A43-B34F-D1EADCB4141A,Scandic Hotel Malmen,Götgatan 51,,"Restaurang-, catering- och barverksamhet",5.0,2024-02-20,Utan avvikelse,9,59.31459857403162,18.073538018612886,Stockholms stad livsmedelskontroll
8D168D52-CF49-4859-B895-F2FBEBFF47B9,Scandic Victoria Tower,Arne Beurlings Torg 3,,"Restaurang-, catering- och barverksamhet",6.0,2025-06-17,Utan avvikelse,20,59.40690022533408,17.957179878930678,Stockholms stad livsmedelskontroll
F31E5E27-5614-4128-88A5-E24E30C09613,Scandic Wallin,Wallingatan 15,,"Restaurang-, catering- och barverksamhet",7.0,2025-07-23,Utan avvikelse,11,59.336806215992766,18.056489730113668,Stockholms stad livsmedelskontroll
1E1665D1-4DDA-4604-9D96-263958CA6AA7,Scarpetta by Ingrosso,Drottninggatan 71A,,"Restaurang-, catering- och barverksamhet",5.0,2025-03-20,Utan avvikelse,25,59.33591631012062,18.059246777681505,Stockholms stad livsmedelskontroll
4961A9B5-4FE8-4ED1-B3B1-1FCF9AF9D1AE,Script Nutrition,Arrendevägen 36,,Övrigt,8.0,2025-10-21,,31,59.366064138350595,17.91784623825596,Stockholms stad livsmedelskontroll
84218349-C5A5-4B5A-9EE0-08C79953E682,Seoul Kimchi,Kungsholms Strand 159,,Detaljhandel,7.0,2024-11-28,,11,59.33820725860584,18.025865101495636,Stockholms stad livsmedelskontroll
0FBC7B9F-24EC-4CEF-8BEA-3DE8DF0DB7D5,Shaah Macaan,Hinderstorps Gränd 28,,"Restaurang-, catering- och barverksamhet",8.0,2025-04-09,Utan avvikelse,22,59.38851329328221,17.92946952054807,Stockholms stad livsmedelskontroll
A908F836-93FD-4C55-BD61-B019DE5A3C60,Shami House,Kista torg 4,,Detaljhandel,,2025-04-03,Utan avvikelse,9,59.40179479583389,17.94292670441183,Stockholms stad livsmedelskontroll
A89BC57F-20C4-40CC-B316-339668F07A2A,Shanti Soft Corner,Södermalmsallén 34,,"Restaurang-, catering- och barverksamhet",5.0,2025-06-19,Utan avvikelse,23,59.313389717032216,18.06803956620571,Stockholms stad livsmedelskontroll
BC479713-7BE4-4C14-A3C6-A5B2FCFC66CE,Sibylla Gatukök Sankt Eriksplan,Sankt eriksplan 11A,,"Restaurang-, catering- och barverksamhet",,2025-05-20,Utan avvikelse,17,59.339390770423776,18.03777009084307,Stockholms stad livsmedelskontroll
E6FEE46F-C43C-4E6F-B5B8-5104D548200E,Simons catering AB,Sveavägen 105,,Detaljhandel,,2024-01-16,Utan avvikelse,9,59.34571419885803,18.053594424574786,Stockholms stad livsmedelskontroll
3F48B2EB-737C-4837-98C9-6C151DDDD8A6,Sjöstadsgården vård och äldreboende,Aktergatan 17,,"Restaurang-, catering- och barverksamhet",6.0,2024-09-18,,8,59.302387081541866,18.104597914185042,Stockholms stad livsmedelskontroll
0AC0215E-3511-4557-96BC-BF66D7C4E7BA,Skafferiet Hamngatan 37,Hamngatan 37,,"Restaurang-, catering- och barverksamhet",6.0,2024-09-18,Utan avvikelse,9,59.33244749860648,18.067181670383825,Stockholms stad livsmedelskontroll
78B0850D-D05A-4139-B55D-5D5CB9FDF61A,Skeppsbar,Skeppsbron 44,,"Restaurang-, catering- och barverksamhet",7.0,2025-09-03,Utan avvikelse,12,59.32235403043607,18.07413435430579,Stockholms stad livsmedelskontroll
B8B17B44-89EF-49B0-AE06-900E77E69F3B,Skeppsholmens Kött & Fisk,Fiskhallsvägen 2,,Partihandel,7.0,2025-05-27,Utan avvikelse,14,59.292157956459796,18.030789245724982,Stockholms stad livsmedelskontroll
A8ECE529-DF8C-4D72-A8A9-0FA162635945,Skolfood i Göteborg,Tellusborgsvägen 1,,"Restaurang-, catering- och barverksamhet",,2024-09-24,Utan avvikelse,8,59.3023335497567,18.016933369051966,Stockholms stad livsmedelskontroll
98215263-0B96-46C7-9E84-BF18904003E6,Skroten Café & Skeppshandel,Beckholmsvägen 14,,"Restaurang-, catering- och barverksamhet",5.0,2025-05-08,Utan avvikelse,32,59.32237245283546,18.100268491975243,Stockholms stad livsmedelskontroll
15E3941C-66CE-4235-B8CA-4BD48CEDB383,Skärholmens gård AB,Skärholmens gårdsväg 26,,Vattenverk,,2025-03-27,Avvikelse,1,59.28278105879289,17.889311510585813,Stockholms stad livsmedelskontroll
EC25F387-4949-41EF-A6C0-AD0EB1C0E4DC,Sköndals Skola,Perstorpsvägen 75,,"Restaurang-, catering- och barverksamhet",4.0,2025-05-16,Utan avvikelse,13,59.25629836392623,18.10764699012254,Stockholms stad livsmedelskontroll
3A5B9774-A62A-46A0-932C-7B7D24CDDF99,Smajl Transport AB,Strömsätravägen 18,,Transport och lagring,8.0,2024-11-08,Utan avvikelse,6,59.28608060163271,17.927909512153732,Stockholms stad livsmedelskontroll
F5F1D5DB-936D-4CA3-B3B2-E6C190AA610A,Smaskiga Saker i Stockholm AB,Humlegårdsgatan 4,,Övrigt,,2025-08-13,,8,59.336282809443574,18.07777543336311,Stockholms stad livsmedelskontroll
44EC43D4-3D3C-4A11-BC79-1C2FDBD3EE75,Smedhagsskolan,Smedshagsvägen 3,,"Restaurang-, catering- och barverksamhet",4.0,2025-10-08,Utan avvikelse,14,59.37895112638814,17.823054806620537,Stockholms stad livsmedelskontroll
5ED55A98-B174-41BF-8CFB-B74FB15C7BA7,Smörgåsbaren,Pipersgatan 20,,"Restaurang-, catering- och barverksamhet",,2025-05-20,Utan avvikelse,13,59.33095731828699,18.046092019040877,Stockholms stad livsmedelskontroll
B8B4D8FA-9F4C-441B-AAEC-6855C74EA549,Snack Bar (Restauration Ripide),Kungsgatan 25,,"Restaurang-, catering- och barverksamhet",5.0,2025-06-12,,9,59.335822566529906,18.067434315569404,Stockholms stad livsmedelskontroll
AFF79230-B334-4922-A185-D1BA875E7764,Snookerhallen,Krukmakargatan 34,,"Restaurang-, catering- och barverksamhet",7.0,2024-01-31,Utan avvikelse,6,59.31704114417849,18.053155571471677,Stockholms stad livsmedelskontroll
9954B900-3CDA-4752-B189-50EE7F8B6D52,Snusa,Arenavägen 61,,Detaljhandel,,2025-07-28,Utan avvikelse,6,59.29280354693861,18.081318807880137,Stockholms stad livsmedelskontroll
30E5B84A-E863-4541-AA82-1792F37325FE,Snö,Odengatan 92,,"Restaurang-, catering- och barverksamhet",7.0,2025-06-23,Utan avvikelse,18,59.34077940103454,18.041805522937207,Stockholms stad livsmedelskontroll
4EC8950B-3B03-4320-AA9D-C3DF40EBCD7B,SoFo sushi&ramen,Folkungagatan 58,,"Restaurang-, catering- och barverksamhet",6.0,2025-05-20,Utan avvikelse,18,59.314246034967574,18.07565566835952,Stockholms stad livsmedelskontroll
0DD1F4E3-25E8-4201-828A-F5F2BA2495D7,Sockerbagaren,Hantverkargatan 28,,"Restaurang-, catering- och barverksamhet",7.0,2024-03-07,Utan avvikelse,7,59.32918142625952,18.042493947926538,Stockholms stad livsmedelskontroll
6B2408DA-EE45-4EF1-AA1B-80B54681CA9C,Soda Factory Stockholm AB,Hammarby Slussväg 2,,Partihandel,8.0,2024-11-08,Utan avvikelse,5,59.30449698443579,18.07848400371241,Stockholms stad livsmedelskontroll
A41BFE75-F302-4C1A-BE2B-2203531424E2,Sofia Matbutik 1,Folkungagatan 134,,Detaljhandel,8.0,2025-09-25,,9,59.315474996056885,18.088512663108435,Stockholms stad livsmedelskontroll
BE73C0FA-345C-4DF8-AE7D-F734486F650C,Sofia Skola,Skånegatan 117,,"Restaurang-, catering- och barverksamhet",4.0,2024-11-07,Utan avvikelse,12,59.313231051108765,18.092463153741175,Stockholms stad livsmedelskontroll
F63B8E63-BB39-439D-98D3-D7EE5FCDF5D5,Soho House Stockholm,Majorsgatan 5,,"Restaurang-, catering- och barverksamhet",6.0,2025-06-25,Utan avvikelse,21,59.33668021732942,18.077661113521792,Stockholms stad livsmedelskontroll
89AD41D7-92F9-411A-9A1C-625005A288F1,Solera Sweden AB,Banérgatan 16,,Partihandel,8.0,2025-05-14,Utan avvikelse,10,59.33513534565865,18.09394752023624,Stockholms stad livsmedelskontroll
CDA62314-623C-49BC-B70B-2E174FCCF56F,Solgården,Nils brincks väg 6B,,"Restaurang-, catering- och barverksamhet",6.0,2024-12-17,,6,59.25114945513719,18.12570756715838,Stockholms stad livsmedelskontroll
9FADD51F-9C58-428B-B8F2-539988CE0DEE,Solvalla Travbana Restauranger,Travbanevägen 1,,"Restaurang-, catering- och barverksamhet",,2025-02-28,Utan avvikelse,10,59.362598816719675,17.94044474148419,Stockholms stad livsmedelskontroll
686A4482-B349-40A8-A63D-8A75657E3393,Solviksbadet,Ålstens Skogsväg 24,,"Restaurang-, catering- och barverksamhet",7.0,2025-08-04,Utan avvikelse,6,59.314056470354124,17.959473966076054,Stockholms stad livsmedelskontroll
89C4429F-0CD4-4883-BDE0-2EF56ABD554A,Sondor Sushi,Surbrunnsgatan 56,,"Restaurang-, catering- och barverksamhet",7.0,2025-05-08,Utan avvikelse,17,59.3443398631493,18.053033598940658,Stockholms stad livsmedelskontroll
73999357-3F6A-4468-8ED5-74FE9B3056E4,Sonjasapotek.se,Bengt Bagares Gränd 12,,,,2024-01-04,Avvikelse,2,59.25541778734948,18.116476741510883,Stockholms stad livsmedelskontroll
05AC4FC9-AAAC-4E47-9677-996FA0E25C8B,Sosta bar,Sveavägen 84,,"Restaurang-, catering- och barverksamhet",6.0,2025-10-09,Utan avvikelse,10,59.3408176887447,18.05888628452004,Stockholms stad livsmedelskontroll
1177F8E8-26E1-4F3D-ADE3-752E43505558,Southside Burgers Stockholm,Bagarfruvägen 46,,"Restaurang-, catering- och barverksamhet",5.0,2025-05-21,Utan avvikelse,17,59.25610726463102,18.1143056906123,Stockholms stad livsmedelskontroll
8D9D7E3C-3661-4B39-B50B-3DF10C704CA2,Soyokaze Omakase,Frejgatan 6,,"Restaurang-, catering- och barverksamhet",,2024-12-05,Utan avvikelse,9,59.34845749089063,18.060957531032997,Stockholms stad livsmedelskontroll
2B7447A6-B6AD-43DC-A3F8-81380BDFE64D,Spice Corner,Stagneliusvägen 37,,"Restaurang-, catering- och barverksamhet",6.0,2024-09-26,Utan avvikelse,7,59.32865858470996,18.006218530744167,Stockholms stad livsmedelskontroll
4583B789-7B8E-4AA5-B361-4327E16A364C,Spicery,Sandsborgsvägen 52,,Partihandel,5.0,2024-09-06,Utan avvikelse,8,59.277026726068165,18.093849221815123,Stockholms stad livsmedelskontroll
56DBFE08-BC84-4883-A305-43EF8A621039,Spicy Villa,Tenstagången 25,,"Restaurang-, catering- och barverksamhet",6.0,2025-09-30,Utan avvikelse,18,59.393972146117534,17.902513852811495,Stockholms stad livsmedelskontroll
5B0E2E33-85AE-4161-BF29-24C6721E2B1C,Spira Teoretiska Gymnasium,Junohällsvägen 3,,"Restaurang-, catering- och barverksamhet",7.0,2025-10-20,Utan avvikelse,8,59.32605113637664,17.990910714972333,Stockholms stad livsmedelskontroll
E3E5F8D6-CBAB-4F12-A49B-2356FB31D2D4,Spisa pizza,Hammarby allé 36,,"Restaurang-, catering- och barverksamhet",6.0,2025-02-18,Utan avvikelse,7,59.30326112583897,18.091208414887603,Stockholms stad livsmedelskontroll
0CDCF407-C651-46FF-8A89-6E923006F796,Spritmuseum Restaurang,Djurgårdsstrand 9,,"Restaurang-, catering- och barverksamhet",5.0,2025-05-07,Utan avvikelse,25,59.327278190882105,18.094222750018083,Stockholms stad livsmedelskontroll
1CCC157E-1B98-468B-9795-A01952B38234,Spårvägsmuseets Café,Gasverkstorget 1,,"Restaurang-, catering- och barverksamhet",7.0,2025-07-10,Utan avvikelse,23,59.35815852391812,18.09199534888361,Stockholms stad livsmedelskontroll
B1E4745F-483F-42CB-9ACF-88B72C92E429,St Pauls bageri,Sankt Paulsgatan 24,,Detaljhandel,5.0,2025-05-14,Utan avvikelse,17,59.31776331948395,18.06411467226387,Stockholms stad livsmedelskontroll
0E99A24E-A9DE-4A78-A898-77C62B181C77,St. Andrews Inn,Nybrogatan 46,,"Restaurang-, catering- och barverksamhet",7.0,2025-04-07,,21,59.33888495381206,18.08081249177289,Stockholms stad livsmedelskontroll
6F7CA51D-6102-406F-8039-530197A18510,Stampen blues och jazzklubb / Geronimos FGT,Stora Gråmunkegränd 7,,"Restaurang-, catering- och barverksamhet",6.0,2025-03-13,Utan avvikelse,15,59.325310773434246,18.067817482592268,Stockholms stad livsmedelskontroll
E7165BA2-1ACC-48C5-8002-ADD42895F5D8,Star Knowledge Catering,Rinkebytorget 1,,"Restaurang-, catering- och barverksamhet",3.0,2025-05-05,Utan avvikelse,19,59.38835106400271,17.928273237998944,Stockholms stad livsmedelskontroll
077AFE54-FE7B-4A04-9162-D05F3A2CB4F5,Stella Pizza,Nackagatan 1,,"Restaurang-, catering- och barverksamhet",6.0,2025-09-08,Utan avvikelse,13,59.31110665798744,18.096321654815593,Stockholms stad livsmedelskontroll
ED9D4542-3756-440C-84B1-A151F7C37B12,Stiftelsen Drottning Victorias Örlogshem,Teatergatan 3,,"Restaurang-, catering- och barverksamhet",,2025-01-20,,9,59.33029814488589,18.077316953691618,Stockholms stad livsmedelskontroll
371ED111-3480-49D8-AEA7-9763FC4597C8,Stiftelsen Skansen,Djurgårdsslätten 49,,"Restaurang-, catering- och barverksamhet",7.0,2025-06-11,Utan avvikelse,27,59.32442754947586,18.10097711633531,Stockholms stad livsmedelskontroll
CC78F7B4-5377-443F-8FD2-6F9B8C2D0BA0,Stjärnan trade ab,Storsätragränd 24,,Partihandel,,2025-06-30,,6,59.28083802795479,17.92002716866254,Stockholms stad livsmedelskontroll
680EC20A-8C7D-48A3-9354-9041DD5892F8,Stockholm Stadshotell,Björngårdsgatan 23,,"Restaurang-, catering- och barverksamhet",,2025-01-17,Utan avvikelse,10,59.31518144002323,18.066722318015582,Stockholms stad livsmedelskontroll
58BD7677-0F88-451A-807E-28A2A58E43E8,Stockholm Tea & Garden,Dalagatan 36,,"Restaurang-, catering- och barverksamhet",7.0,2025-02-12,Utan avvikelse,7,59.34043650065427,18.047059295254346,Stockholms stad livsmedelskontroll
12405686-9F37-4914-BC5D-3BF6364E0DAD,Stockholms Hamn AB dricksvattennät,Frihamnsgatan 21,,Övrigt,7.0,2024-05-30,Utan avvikelse,3,59.34332647154698,18.118519394260428,Stockholms stad livsmedelskontroll
454E0FF1-E2FA-4AC3-80B6-DBAC003F3075,Stockholms Rådhus,Scheelegatan 7,,"Restaurang-, catering- och barverksamhet",7.0,2024-01-26,Utan avvikelse,8,59.33075191135768,18.04376077242921,Stockholms stad livsmedelskontroll
88430CBE-034E-4D9D-88E0-30EE0109AAE5,Stockholms Sjukhem Geriatrik,Follingbogatan 32A,,"Restaurang-, catering- och barverksamhet",5.0,2024-07-25,Avvikelse,9,59.35824302706265,17.899907052496243,Stockholms stad livsmedelskontroll
4FB4A7A5-007B-48F8-AB20-17894D71FC2B,Stockholms grill,Stallarholmsvägen 24,,"Restaurang-, catering- och barverksamhet",6.0,2025-10-08,Utan avvikelse,15,59.26153614948664,18.058073888537937,Stockholms stad livsmedelskontroll
9F503C68-58B4-41F0-B90D-87EF62A85DD1,Stora Bageriet,Sankt eriksgatan 88,,"Restaurang-, catering- och barverksamhet",,2025-05-26,Utan avvikelse,16,59.341430923031155,18.038108616280105,Stockholms stad livsmedelskontroll
398BC29B-4C43-4ADF-B968-634DB6757B9C,Stora Coop Västberga,Västbergavägen 4,,Detaljhandel,4.0,2025-06-12,Utan avvikelse,42,59.29443082154444,18.003966035324446,Stockholms stad livsmedelskontroll
E72BDBF9-0500-4021-9CC8-750CFE21B115,Storgatans Cafe & Bageri,Storgatan 29,,"Restaurang-, catering- och barverksamhet",6.0,2024-10-28,Utan avvikelse,7,59.3345815798823,18.086406955241557,Stockholms stad livsmedelskontroll
115943B8-1D8F-4623-82B8-E14F01B10913,Studio marion,Upplandsgatan 64,,"Restaurang-, catering- och barverksamhet",,2025-02-13,Utan avvikelse,8,59.34447601816103,18.046900349291647,Stockholms stad livsmedelskontroll
BB6FB200-AC80-4303-83E7-164CA42D1B68,Sturebacken gruppbostad LSS,Tussmötevägen 120C,,"Restaurang-, catering- och barverksamhet",7.0,2025-08-27,Utan avvikelse,8,59.278793665375865,18.068163489789804,Stockholms stad livsmedelskontroll
F1003272-7F69-401A-900F-3D538016E15B,Stureby Korttidshem.,Långåkersvägen 41,,"Restaurang-, catering- och barverksamhet",,2024-03-07,Utan avvikelse,8,59.277199888280244,18.04394090752833,Stockholms stad livsmedelskontroll
6471A8B5-20AB-494D-90FF-76CBC6943C8F,Sturebykiosken,Sågverksgatan 25,,Detaljhandel,8.0,2024-02-09,Utan avvikelse,6,59.274643601926286,18.05521167083021,Stockholms stad livsmedelskontroll
80CA3F00-8FFA-4364-8DC7-1DCFC1F740BD,Styrmans Sushi,Styrmansgatan 11A,,"Restaurang-, catering- och barverksamhet",7.0,2025-07-16,Utan avvikelse,9,59.3329215726581,18.085401326004728,Stockholms stad livsmedelskontroll
582C794D-8A86-416C-9E2C-253CCF0BB79E,Subway Kungsgatan,Kungsgatan 66,,"Restaurang-, catering- och barverksamhet",,2024-04-18,Utan avvikelse,8,59.33406690504988,18.057306019366408,Stockholms stad livsmedelskontroll
A4AD4E2C-B8D6-4886-A0D1-BD92BEA1BDE6,"Subway, Farsta Torg",Farsta Torg 13,,"Restaurang-, catering- och barverksamhet",,2025-05-07,Utan avvikelse,8,59.24284694467107,18.0924340747569,Stockholms stad livsmedelskontroll
20B1127E-573A-4EB0-AE27-E50EDB65C5F2,Sultan Café,Bogårdsvägen 29,,"Restaurang-, catering- och barverksamhet",,2024-09-25,Utan avvikelse,11,59.26379287244837,18.10004212247378,Stockholms stad livsmedelskontroll
3183B5BC-88A9-4BAB-BBBC-651116BFA82B,Sultanens Döner och Kebab,Götgatan 96,,"Restaurang-, catering- och barverksamhet",,2025-08-19,Utan avvikelse,14,59.30940110238512,18.075403979918644,Stockholms stad livsmedelskontroll
3CA22F7E-807C-463E-B5B9-F1BC791E9B37,"Super Burger, Food truck",,,"Restaurang-, catering- och barverksamhet",7.0,2024-05-24,Utan avvikelse,8,,,Stockholms stad livsmedelskontroll
39131451-75B9-4D35-9B04-6ED9FB2018F8,Supermercado,Sibyllegatan 51,,Detaljhandel,7.0,2025-02-03,,14,59.338438332097624,18.081692186342796,Stockholms stad livsmedelskontroll
9FA3CE67-D4C5-46FB-93EE-B5B0AD048F34,Sure Hotel Älvsjö,Götalandsvägen 218,,"Restaurang-, catering- och barverksamhet",7.0,2024-02-23,Utan avvikelse,8,59.28082855376619,18.013475563228,Stockholms stad livsmedelskontroll
B6F6972D-D883-41AF-921F-C9187546E698,Sushi Bayan.,Svarvargatan 20,,"Restaurang-, catering- och barverksamhet",7.0,2025-05-06,Utan avvikelse,9,59.33685518183625,18.029407047927073,Stockholms stad livsmedelskontroll
458A5B1B-4B60-47A6-BC8C-F1B237586E8D,Sushi Kawa,Fruängstorget 6,,"Restaurang-, catering- och barverksamhet",7.0,2024-03-05,Utan avvikelse,10,59.28580822080206,17.96363047614884,Stockholms stad livsmedelskontroll
498EC39C-9F75-4B87-AB63-B35577B34ABA,Sushi Shop.,Storgatan 16,,"Restaurang-, catering- och barverksamhet",7.0,2025-01-28,Utan avvikelse,16,59.334815485402,18.084305427357418,Stockholms stad livsmedelskontroll
A9132B79-7D96-4F0D-AB06-CB37985BF0DF,Sushi Sun,Hammarby Allé 13,,"Restaurang-, catering- och barverksamhet",7.0,2025-02-25,Utan avvikelse,16,59.30203499553838,18.082357491701234,Stockholms stad livsmedelskontroll
68B33675-9D5F-499F-9D61-B5D478A41672,Sushibar Sakana,Furusundsgatan 18,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-03,Utan avvikelse,8,59.34621463914862,18.099811494495636,Stockholms stad livsmedelskontroll
2884DE6F-10C8-4526-A5D2-1BB01AC81FB6,Susumi sushi,Skeppsmäklargatan 41,,"Restaurang-, catering- och barverksamhet",,2024-09-20,Utan avvikelse,10,59.305704516262885,18.112712676552373,Stockholms stad livsmedelskontroll
B84EFD1A-DF95-49E0-8C06-31B618DDF800,Svartengrens,Tulegatan 24,,"Restaurang-, catering- och barverksamhet",6.0,2025-09-04,Utan avvikelse,20,59.345970264197724,18.05884247755641,Stockholms stad livsmedelskontroll
939F652A-C520-4697-B1CB-00EF9B796C14,Svea Apotek,Sveavägen 94,,Detaljhandel,,2024-11-06,Utan avvikelse,8,59.34187900090307,18.057879290945007,Stockholms stad livsmedelskontroll
480B3383-4C09-4030-86EE-D4DE11A08850,Svenska Gårdskök AB,Sturegatan 62,,"Restaurang-, catering- och barverksamhet",7.0,2025-08-07,Utan avvikelse,23,59.34306586703267,18.07862840701845,Stockholms stad livsmedelskontroll
1AC14740-7D05-4F2B-B2BA-63A2C7C9D2F9,Svenska Kommunalarbetareförbundet,Hagagatan 2,,"Restaurang-, catering- och barverksamhet",7.0,2024-11-07,Utan avvikelse,7,59.34390807690323,18.053197544747125,Stockholms stad livsmedelskontroll
88968060-F91B-4105-83E3-E28F963CDE60,Sveriges Riksbank,Brunkebergstorg 11,,"Restaurang-, catering- och barverksamhet",5.0,2025-05-13,Utan avvikelse,28,59.331645858195856,18.06572714269612,Stockholms stad livsmedelskontroll
2C6CA6BB-D198-45ED-AD86-D7833C9C1D19,Sweet Burger.,Skärholmsgången 20,,"Restaurang-, catering- och barverksamhet",,2025-03-06,Utan avvikelse,7,59.27683087817754,17.906657585365437,Stockholms stad livsmedelskontroll
FF2CD1D9-D4BB-428F-9E8A-B790AB1B598F,Sybaris Wine & Spirits HQ,Jomsborgsvägen 26,,Partihandel,8.0,2024-06-18,Utan avvikelse,3,59.34492477433933,17.903865440412048,Stockholms stad livsmedelskontroll
49762669-4277-4BC1-9EC7-40B8C9FFA9FB,Systrarna Anderssons Hembageri,Karlbergsvägen 45,,"Restaurang-, catering- och barverksamhet",7.0,2024-02-08,Utan avvikelse,12,59.342289059373506,18.03650017786199,Stockholms stad livsmedelskontroll
6E0247ED-1695-4BAD-BF63-A3063E42AC54,Söderbergs Bageri Tellusgången,Tellusgången 9,,"Restaurang-, catering- och barverksamhet",,2025-09-18,Utan avvikelse,20,59.2988867291647,17.991980435457865,Stockholms stad livsmedelskontroll
EE39CD59-EB63-4A28-911A-B7DDE7FB9BDE,Södergrillen,Hornsgatan 76C,,"Restaurang-, catering- och barverksamhet",5.0,2024-09-17,Utan avvikelse,6,59.31830533544649,18.05674001607028,Stockholms stad livsmedelskontroll
FD6DAB11-70A7-4AD4-ADFC-45435E3DEA93,Södergruvan,Bondegatan 77,,"Restaurang-, catering- och barverksamhet",7.0,2024-03-21,Utan avvikelse,8,59.31338155279914,18.09537829036554,Stockholms stad livsmedelskontroll
